DEAL,DEALTYPE,PROPTYPE_J,STATE,NTRAN,IRR,TVPI
1,0,3,32,2194.48,0.109535125,0.687723302
1,0,3,32,-4.4,0.109535125,0.687723302
1,0,3,32,-500.76,0.109535125,0.687723302
1,0,3,32,-91.51,0.109535125,0.687723302
1,0,3,32,-107.18,0.109535125,0.687723302
1,0,3,32,-91.22,0.109535125,0.687723302
1,0,3,32,-55.0,0.109535125,0.687723302
1,0,3,32,-35.0,0.109535125,0.687723302
1,0,3,32,0.03,0.109535125,0.687723302
1,0,3,32,-0.18,0.109535125,0.687723302
1,0,3,32,-91.22,0.109535125,0.687723302
1,0,3,32,-162.0,0.109535125,0.687723302
1,0,3,32,-91.22,0.109535125,0.687723302
1,0,3,32,346.0,0.109535125,0.687723302
1,0,3,32,1094.66,0.109535125,0.687723302
1,0,3,32,332.62,0.109535125,0.687723302
1,0,3,32,-91.22,0.109535125,0.687723302
1,0,3,32,-2.79,0.109535125,0.687723302
1,0,3,32,-6.91,0.109535125,0.687723302
1,0,3,32,-0.01,0.109535125,0.687723302
1,0,3,32,-0.17,0.109535125,0.687723302
1,0,3,32,347.73,0.109535125,0.687723302
1,0,3,32,1092.93,0.109535125,0.687723302
1,0,3,32,-5.75,0.109535125,0.687723302
1,0,3,32,541.35,0.109535125,0.687723302
1,0,3,32,-91.08,0.109535125,0.687723302
1,0,3,32,133.87,0.109535125,0.687723302
1,0,3,32,1927.77,0.109535125,0.687723302
1,0,3,32,-1991.25,0.109535125,0.687723302
1,0,3,32,-90.93,0.109535125,0.687723302
1,0,3,32,-0.54,0.109535125,0.687723302
1,0,3,32,-90.88,0.109535125,0.687723302
1,0,3,32,-133.87,0.109535125,0.687723302
1,0,3,32,-1927.77,0.109535125,0.687723302
1,0,3,32,-90.0,0.109535125,0.687723302
1,0,3,32,-541.35,0.109535125,0.687723302
1,0,3,32,-90.88,0.109535125,0.687723302
1,0,3,32,349.47,0.109535125,0.687723302
1,0,3,32,1091.19,0.109535125,0.687723302
1,0,3,32,-147.0,0.109535125,0.687723302
1,0,3,32,541.35,0.109535125,0.687723302
1,0,3,32,-110.0,0.109535125,0.687723302
1,0,3,32,-0.04,0.109535125,0.687723302
1,0,3,32,-0.01,0.109535125,0.687723302
1,0,3,32,-0.04,0.109535125,0.687723302
1,0,3,32,-0.02,0.109535125,0.687723302
1,0,3,32,-90.93,0.109535125,0.687723302
1,0,3,32,-7512.0,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,-7607.0,0.109535125,0.687723302
1,0,3,32,-1166.0,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,-3640.78,0.109535125,0.687723302
1,0,3,32,-35.0,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,-1679.59,0.109535125,0.687723302
1,0,3,32,-35.0,0.109535125,0.687723302
1,0,3,32,-0.2,0.109535125,0.687723302
1,0,3,32,-0.17,0.109535125,0.687723302
1,0,3,32,-0.62,0.109535125,0.687723302
1,0,3,32,-0.51,0.109535125,0.687723302
1,0,3,32,-2.89,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,-588.92,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,142060.1,0.109535125,0.687723302
1,0,3,32,0.01,0.109535125,0.687723302
1,0,3,32,22705.1,0.109535125,0.687723302
1,0,3,32,4625.15,0.109535125,0.687723302
1,0,3,32,-90.79,0.109535125,0.687723302
1,0,3,32,-750.0,0.109535125,0.687723302
1,0,3,32,-1322.63,0.109535125,0.687723302
1,0,3,32,-0.11,0.109535125,0.687723302
1,0,3,32,-0.03,0.109535125,0.687723302
1,0,3,32,2030.09,0.109535125,0.687723302
1,0,3,32,-1417.63,0.109535125,0.687723302
1,0,3,32,-0.05,0.109535125,0.687723302
1,0,3,32,-1.0,0.109535125,0.687723302
1,0,3,32,-0.11,0.109535125,0.687723302
1,0,3,32,-0.07,0.109535125,0.687723302
1,0,3,19,-306300.8,0.48583118299999994,0.7634556140000001
1,0,3,19,1544.61,0.48583118299999994,0.7634556140000001
1,0,3,19,16269.12,0.48583118299999994,0.7634556140000001
1,0,3,19,-280.82,0.48583118299999994,0.7634556140000001
1,0,3,19,-97.96,0.48583118299999994,0.7634556140000001
1,0,3,19,447.95,0.48583118299999994,0.7634556140000001
1,0,3,19,-5011.5,0.48583118299999994,0.7634556140000001
1,0,3,19,315.67,0.48583118299999994,0.7634556140000001
1,0,3,19,3247.46,0.48583118299999994,0.7634556140000001
1,0,3,19,14.03,0.48583118299999994,0.7634556140000001
1,0,3,19,317.96,0.48583118299999994,0.7634556140000001
1,0,3,19,3443.19,0.48583118299999994,0.7634556140000001
1,0,3,19,-562.26,0.48583118299999994,0.7634556140000001
1,0,3,19,-372.64,0.48583118299999994,0.7634556140000001
1,0,3,19,320.27,0.48583118299999994,0.7634556140000001
1,0,3,19,3440.88,0.48583118299999994,0.7634556140000001
1,0,3,19,-188.89,0.48583118299999994,0.7634556140000001
1,0,3,19,-420.08,0.48583118299999994,0.7634556140000001
1,0,3,19,-13.69,0.48583118299999994,0.7634556140000001
1,0,3,19,-9.24,0.48583118299999994,0.7634556140000001
1,0,3,19,-186.87,0.48583118299999994,0.7634556140000001
1,0,3,19,322.59,0.48583118299999994,0.7634556140000001
1,0,3,19,3438.56,0.48583118299999994,0.7634556140000001
1,0,3,19,-1345.84,0.48583118299999994,0.7634556140000001
1,0,3,19,-60.42,0.48583118299999994,0.7634556140000001
1,0,3,19,-411.88,0.48583118299999994,0.7634556140000001
1,0,3,19,-185.5,0.48583118299999994,0.7634556140000001
1,0,3,19,324.93,0.48583118299999994,0.7634556140000001
1,0,3,19,3436.22,0.48583118299999994,0.7634556140000001
1,0,3,19,-1439.07,0.48583118299999994,0.7634556140000001
1,0,3,19,327.28,0.48583118299999994,0.7634556140000001
1,0,3,19,3433.87,0.48583118299999994,0.7634556140000001
1,0,3,19,-180.74,0.48583118299999994,0.7634556140000001
1,0,3,19,-269.75,0.48583118299999994,0.7634556140000001
1,0,3,19,329.66,0.48583118299999994,0.7634556140000001
1,0,3,19,3431.49,0.48583118299999994,0.7634556140000001
1,0,3,19,-81.27,0.48583118299999994,0.7634556140000001
1,0,3,19,-171.35,0.48583118299999994,0.7634556140000001
1,0,3,19,22.68,0.48583118299999994,0.7634556140000001
1,0,3,19,332.05,0.48583118299999994,0.7634556140000001
1,0,3,19,3429.1,0.48583118299999994,0.7634556140000001
1,0,3,19,-163.68,0.48583118299999994,0.7634556140000001
1,0,3,19,-1612.07,0.48583118299999994,0.7634556140000001
1,0,3,19,-154.15,0.48583118299999994,0.7634556140000001
1,0,3,19,-298.02,0.48583118299999994,0.7634556140000001
1,0,3,19,-142.09,0.48583118299999994,0.7634556140000001
1,0,3,19,367427.9,0.48583118299999994,0.7634556140000001
1,0,3,19,7413.46,0.48583118299999994,0.7634556140000001
1,0,3,19,-74.97,0.48583118299999994,0.7634556140000001
1,0,3,19,-126.83,0.48583118299999994,0.7634556140000001
1,0,3,19,203.73,0.48583118299999994,0.7634556140000001
1,0,3,19,30.08,0.48583118299999994,0.7634556140000001
1,0,3,19,6047.44,0.48583118299999994,0.7634556140000001
1,0,3,19,-99.07,0.48583118299999994,0.7634556140000001
1,0,3,19,-121.35,0.48583118299999994,0.7634556140000001
1,0,3,19,-475.22,0.48583118299999994,0.7634556140000001
1,0,3,19,-110.08,0.48583118299999994,0.7634556140000001
1,0,3,19,-1134.85,0.48583118299999994,0.7634556140000001
1,0,3,19,-103.89,0.48583118299999994,0.7634556140000001
1,0,3,19,-98.59,0.48583118299999994,0.7634556140000001
1,0,3,19,-92.64,0.48583118299999994,0.7634556140000001
1,0,3,19,314.8,0.48583118299999994,0.7634556140000001
1,0,3,19,-87.07,0.48583118299999994,0.7634556140000001
1,0,3,19,43.01,0.48583118299999994,0.7634556140000001
1,0,3,19,-84.36,0.48583118299999994,0.7634556140000001
1,0,3,19,-203.56,0.48583118299999994,0.7634556140000001
1,0,3,19,-1.12,0.48583118299999994,0.7634556140000001
1,0,3,19,-83.09,0.48583118299999994,0.7634556140000001
1,0,3,19,-247.76,0.48583118299999994,0.7634556140000001
1,0,3,19,-81.16,0.48583118299999994,0.7634556140000001
1,0,3,19,206.02,0.48583118299999994,0.7634556140000001
1,0,3,19,-62.15,0.48583118299999994,0.7634556140000001
1,0,3,19,155.84,0.48583118299999994,0.7634556140000001
1,0,3,19,-267.22,0.48583118299999994,0.7634556140000001
1,0,3,19,-318.52,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.13,0.48583118299999994,0.7634556140000001
1,0,3,19,-198.77,0.48583118299999994,0.7634556140000001
1,0,3,19,-4274.64,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.27,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.99,0.48583118299999994,0.7634556140000001
1,0,3,19,-1.02,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.18,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.08,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.03,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.01,0.48583118299999994,0.7634556140000001
1,0,3,19,-0.03,0.48583118299999994,0.7634556140000001
1,0,3,22,-120436.06,1.2698330690000001,0.593069072
1,0,3,22,-223.59,1.2698330690000001,0.593069072
1,0,3,22,-77.99,1.2698330690000001,0.593069072
1,0,3,22,356.66,1.2698330690000001,0.593069072
1,0,3,22,-3990.14,1.2698330690000001,0.593069072
1,0,3,22,11.17,1.2698330690000001,0.593069072
1,0,3,22,-447.67,1.2698330690000001,0.593069072
1,0,3,22,-296.69,1.2698330690000001,0.593069072
1,0,3,22,-150.4,1.2698330690000001,0.593069072
1,0,3,22,-334.46,1.2698330690000001,0.593069072
1,0,3,22,-10.9,1.2698330690000001,0.593069072
1,0,3,22,-7.36,1.2698330690000001,0.593069072
1,0,3,22,-148.79,1.2698330690000001,0.593069072
1,0,3,22,31.4,1.2698330690000001,0.593069072
1,0,3,22,2957.82,1.2698330690000001,0.593069072
1,0,3,22,-1071.55,1.2698330690000001,0.593069072
1,0,3,22,-48.11,1.2698330690000001,0.593069072
1,0,3,22,-327.94,1.2698330690000001,0.593069072
1,0,3,22,-147.7,1.2698330690000001,0.593069072
1,0,3,22,31.65,1.2698330690000001,0.593069072
1,0,3,22,2957.57,1.2698330690000001,0.593069072
1,0,3,22,-1145.78,1.2698330690000001,0.593069072
1,0,3,22,31.89,1.2698330690000001,0.593069072
1,0,3,22,2957.33,1.2698330690000001,0.593069072
1,0,3,22,-143.9,1.2698330690000001,0.593069072
1,0,3,22,-214.77,1.2698330690000001,0.593069072
1,0,3,22,32.14,1.2698330690000001,0.593069072
1,0,3,22,2957.08,1.2698330690000001,0.593069072
1,0,3,22,-64.71,1.2698330690000001,0.593069072
1,0,3,22,-136.43,1.2698330690000001,0.593069072
1,0,3,22,18.05,1.2698330690000001,0.593069072
1,0,3,22,-130.32,1.2698330690000001,0.593069072
1,0,3,22,-1283.52,1.2698330690000001,0.593069072
1,0,3,22,32.39,1.2698330690000001,0.593069072
1,0,3,22,2956.83,1.2698330690000001,0.593069072
1,0,3,22,211686.47,1.2698330690000001,0.593069072
1,0,3,22,2624.46,1.2698330690000001,0.593069072
1,0,3,22,-122.74,1.2698330690000001,0.593069072
1,0,3,22,-237.28,1.2698330690000001,0.593069072
1,0,3,22,-113.13,1.2698330690000001,0.593069072
1,0,3,22,-59.69,1.2698330690000001,0.593069072
1,0,3,22,500.0,1.2698330690000001,0.593069072
1,0,3,22,-100.98,1.2698330690000001,0.593069072
1,0,3,22,162.21,1.2698330690000001,0.593069072
1,0,3,22,23.95,1.2698330690000001,0.593069072
1,0,3,22,-50.04,1.2698330690000001,0.593069072
1,0,3,22,-78.88,1.2698330690000001,0.593069072
1,0,3,22,-96.62,1.2698330690000001,0.593069072
1,0,3,22,-378.37,1.2698330690000001,0.593069072
1,0,3,22,-87.65,1.2698330690000001,0.593069072
1,0,3,22,-903.57,1.2698330690000001,0.593069072
1,0,3,22,-82.72,1.2698330690000001,0.593069072
1,0,3,22,-78.5,1.2698330690000001,0.593069072
1,0,3,22,-73.76,1.2698330690000001,0.593069072
1,0,3,22,250.65,1.2698330690000001,0.593069072
1,0,3,22,-69.32,1.2698330690000001,0.593069072
1,0,3,22,34.24,1.2698330690000001,0.593069072
1,0,3,22,-67.17,1.2698330690000001,0.593069072
1,0,3,22,-162.08,1.2698330690000001,0.593069072
1,0,3,22,-0.89,1.2698330690000001,0.593069072
1,0,3,22,-66.16,1.2698330690000001,0.593069072
1,0,3,22,-197.27,1.2698330690000001,0.593069072
1,0,3,22,-64.62,1.2698330690000001,0.593069072
1,0,3,22,164.04,1.2698330690000001,0.593069072
1,0,3,22,-49.49,1.2698330690000001,0.593069072
1,0,3,22,124.08,1.2698330690000001,0.593069072
1,0,3,22,-212.76,1.2698330690000001,0.593069072
1,0,3,22,-253.61,1.2698330690000001,0.593069072
1,0,3,22,-0.11,1.2698330690000001,0.593069072
1,0,3,22,-158.26,1.2698330690000001,0.593069072
1,0,3,22,-2334.47,1.2698330690000001,0.593069072
1,0,3,22,-0.22,1.2698330690000001,0.593069072
1,0,3,22,-0.79,1.2698330690000001,0.593069072
1,0,3,22,-0.81,1.2698330690000001,0.593069072
1,0,3,22,-0.08,1.2698330690000001,0.593069072
1,0,3,22,-0.03,1.2698330690000001,0.593069072
1,0,3,22,0.03,1.2698330690000001,0.593069072
1,0,3,22,-0.01,1.2698330690000001,0.593069072
1,0,3,22,-0.01,1.2698330690000001,0.593069072
1,0,3,22,-0.03,1.2698330690000001,0.593069072
1,0,3,5,-28374.33,-0.319303974,1.8284807790000002
1,0,3,5,62.61,-0.319303974,1.8284807790000002
1,0,3,5,675.3,-0.319303974,1.8284807790000002
1,0,3,5,1.16,-0.319303974,1.8284807790000002
1,0,3,5,-57.85,-0.319303974,1.8284807790000002
1,0,3,5,-20.18,-0.319303974,1.8284807790000002
1,0,3,5,92.29,-0.319303974,1.8284807790000002
1,0,3,5,-1032.46,-0.319303974,1.8284807790000002
1,0,3,5,2.89,-0.319303974,1.8284807790000002
1,0,3,5,-115.84,-0.319303974,1.8284807790000002
1,0,3,5,-76.77,-0.319303974,1.8284807790000002
1,0,3,5,-38.92,-0.319303974,1.8284807790000002
1,0,3,5,-86.54,-0.319303974,1.8284807790000002
1,0,3,5,-2.82,-0.319303974,1.8284807790000002
1,0,3,5,-1.9,-0.319303974,1.8284807790000002
1,0,3,5,-38.5,-0.319303974,1.8284807790000002
1,0,3,5,63.06,-0.319303974,1.8284807790000002
1,0,3,5,715.78,-0.319303974,1.8284807790000002
1,0,3,5,-277.27,-0.319303974,1.8284807790000002
1,0,3,5,-12.45,-0.319303974,1.8284807790000002
1,0,3,5,-84.85,-0.319303974,1.8284807790000002
1,0,3,5,-38.22,-0.319303974,1.8284807790000002
1,0,3,5,63.52,-0.319303974,1.8284807790000002
1,0,3,5,715.32,-0.319303974,1.8284807790000002
1,0,3,5,-296.48,-0.319303974,1.8284807790000002
1,0,3,5,63.99,-0.319303974,1.8284807790000002
1,0,3,5,714.85,-0.319303974,1.8284807790000002
1,0,3,5,-37.24,-0.319303974,1.8284807790000002
1,0,3,5,-55.57,-0.319303974,1.8284807790000002
1,0,3,5,-16.74,-0.319303974,1.8284807790000002
1,0,3,5,-35.3,-0.319303974,1.8284807790000002
1,0,3,5,4.67,-0.319303974,1.8284807790000002
1,0,3,5,64.45,-0.319303974,1.8284807790000002
1,0,3,5,714.39,-0.319303974,1.8284807790000002
1,0,3,5,-33.72,-0.319303974,1.8284807790000002
1,0,3,5,-332.12,-0.319303974,1.8284807790000002
1,0,3,5,64.92,-0.319303974,1.8284807790000002
1,0,3,5,713.92,-0.319303974,1.8284807790000002
1,0,3,5,-31.76,-0.319303974,1.8284807790000002
1,0,3,5,-61.4,-0.319303974,1.8284807790000002
1,0,3,5,-29.27,-0.319303974,1.8284807790000002
1,0,3,5,-15.44,-0.319303974,1.8284807790000002
1,0,3,5,65.4,-0.319303974,1.8284807790000002
1,0,3,5,713.44,-0.319303974,1.8284807790000002
1,0,3,5,-26.13,-0.319303974,1.8284807790000002
1,0,3,5,41.97,-0.319303974,1.8284807790000002
1,0,3,5,6.2,-0.319303974,1.8284807790000002
1,0,3,5,65.87,-0.319303974,1.8284807790000002
1,0,3,5,712.97,-0.319303974,1.8284807790000002
1,0,3,5,-20.41,-0.319303974,1.8284807790000002
1,0,3,5,-25.0,-0.319303974,1.8284807790000002
1,0,3,5,-97.91,-0.319303974,1.8284807790000002
1,0,3,5,-22.68,-0.319303974,1.8284807790000002
1,0,3,5,66.35,-0.319303974,1.8284807790000002
1,0,3,5,712.49,-0.319303974,1.8284807790000002
1,0,3,5,-233.8,-0.319303974,1.8284807790000002
1,0,3,5,-21.4,-0.319303974,1.8284807790000002
1,0,3,5,-20.31,-0.319303974,1.8284807790000002
1,0,3,5,-19.09,-0.319303974,1.8284807790000002
1,0,3,5,64.86,-0.319303974,1.8284807790000002
1,0,3,5,-17.94,-0.319303974,1.8284807790000002
1,0,3,5,66.84,-0.319303974,1.8284807790000002
1,0,3,5,712.0,-0.319303974,1.8284807790000002
1,0,3,5,8.86,-0.319303974,1.8284807790000002
1,0,3,5,-17.38,-0.319303974,1.8284807790000002
1,0,3,5,-41.94,-0.319303974,1.8284807790000002
1,0,3,5,-0.23,-0.319303974,1.8284807790000002
1,0,3,5,-17.12,-0.319303974,1.8284807790000002
1,0,3,5,-51.04,-0.319303974,1.8284807790000002
1,0,3,5,-16.72,-0.319303974,1.8284807790000002
1,0,3,5,42.44,-0.319303974,1.8284807790000002
1,0,3,5,-12.8,-0.319303974,1.8284807790000002
1,0,3,5,32.11,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-55.05,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-65.62,-0.319303974,1.8284807790000002
1,0,3,5,-0.03,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-40.95,-0.319303974,1.8284807790000002
1,0,3,5,-0.06,-0.319303974,1.8284807790000002
1,0,3,5,-22.5,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-0.2,-0.319303974,1.8284807790000002
1,0,3,5,-1066.05,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-0.21,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-396.84,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-438.08,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-162.19,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-111.51,-0.319303974,1.8284807790000002
1,0,3,5,-1.21,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-0.18,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-129.0,-0.319303974,1.8284807790000002
1,0,3,5,-85.59,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-2856.74,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-35.0,-0.319303974,1.8284807790000002
1,0,3,5,-34.85,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-562.2,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-23.33,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-20.69,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-961.15,-0.319303974,1.8284807790000002
1,0,3,5,-16.92,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-1374.64,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-28.2,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,-20.27,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,11321.16,-0.319303974,1.8284807790000002
1,0,3,5,1573.28,-0.319303974,1.8284807790000002
1,0,3,5,-40.66,-0.319303974,1.8284807790000002
1,0,3,5,700.38,-0.319303974,1.8284807790000002
1,0,3,5,0.01,-0.319303974,1.8284807790000002
1,0,3,5,-5.98,-0.319303974,1.8284807790000002
1,0,3,5,-9.91,-0.319303974,1.8284807790000002
1,0,3,5,1978.07,-0.319303974,1.8284807790000002
1,0,3,5,9.91,-0.319303974,1.8284807790000002
1,0,3,5,-53.85,-0.319303974,1.8284807790000002
1,0,3,5,-9.38,-0.319303974,1.8284807790000002
1,0,3,5,-8.86,-0.319303974,1.8284807790000002
1,0,3,5,-24.08,-0.319303974,1.8284807790000002
1,0,3,5,-8.74,-0.319303974,1.8284807790000002
1,0,3,5,-18.63,-0.319303974,1.8284807790000002
1,0,3,5,5.83,-0.319303974,1.8284807790000002
1,0,3,5,-27.65,-0.319303974,1.8284807790000002
1,0,3,5,11.77,-0.319303974,1.8284807790000002
1,0,3,5,-26.7,-0.319303974,1.8284807790000002
1,0,3,5,-7.96,-0.319303974,1.8284807790000002
1,0,3,5,-13.27,-0.319303974,1.8284807790000002
1,0,3,5,-1375.56,-0.319303974,1.8284807790000002
1,0,3,5,-3.4,-0.319303974,1.8284807790000002
1,0,3,5,-15.96,-0.319303974,1.8284807790000002
1,0,3,5,11.36,-0.319303974,1.8284807790000002
1,0,3,5,-37.31,-0.319303974,1.8284807790000002
1,0,3,5,-14.94,-0.319303974,1.8284807790000002
1,0,3,5,-30.16,-0.319303974,1.8284807790000002
1,0,3,5,-35.61,-0.319303974,1.8284807790000002
1,0,3,5,-27.14,-0.319303974,1.8284807790000002
1,0,3,5,-14.25,-0.319303974,1.8284807790000002
1,0,3,5,-11.02,-0.319303974,1.8284807790000002
1,0,3,5,-0.08,-0.319303974,1.8284807790000002
1,0,3,5,3.57,-0.319303974,1.8284807790000002
1,0,3,5,-25.43,-0.319303974,1.8284807790000002
1,0,3,5,-20.97,-0.319303974,1.8284807790000002
1,0,3,5,-21.15,-0.319303974,1.8284807790000002
1,0,3,5,-0.04,-0.319303974,1.8284807790000002
1,0,3,5,26.52,-0.319303974,1.8284807790000002
1,0,3,5,-29.06,-0.319303974,1.8284807790000002
1,0,3,5,5.13,-0.319303974,1.8284807790000002
1,0,3,5,-23.6,-0.319303974,1.8284807790000002
1,0,3,5,-22.75,-0.319303974,1.8284807790000002
1,0,3,5,-9.82,-0.319303974,1.8284807790000002
1,0,3,5,5.11,-0.319303974,1.8284807790000002
1,0,3,5,-32.33,-0.319303974,1.8284807790000002
1,0,3,5,1.31,-0.319303974,1.8284807790000002
1,0,3,5,-45.98,-0.319303974,1.8284807790000002
1,0,3,5,2.71,-0.319303974,1.8284807790000002
1,0,3,5,-50.46,-0.319303974,1.8284807790000002
1,0,3,5,-0.02,-0.319303974,1.8284807790000002
1,0,3,5,13.62,-0.319303974,1.8284807790000002
1,0,3,5,-30.09,-0.319303974,1.8284807790000002
1,0,3,5,-0.01,-0.319303974,1.8284807790000002
1,0,3,5,-0.03,-0.319303974,1.8284807790000002
1,0,1,8,-79837.28,-0.915052112,5.481048609
1,0,1,8,-183.92,-0.915052112,5.481048609
1,0,1,8,-64.16,-0.915052112,5.481048609
1,0,1,8,293.38,-0.915052112,5.481048609
1,0,1,8,-3282.21,-0.915052112,5.481048609
1,0,1,8,9.19,-0.915052112,5.481048609
1,0,1,8,-368.25,-0.915052112,5.481048609
1,0,1,8,-244.05,-0.915052112,5.481048609
1,0,1,8,-123.71,-0.915052112,5.481048609
1,0,1,8,-275.12,-0.915052112,5.481048609
1,0,1,8,-8.97,-0.915052112,5.481048609
1,0,1,8,-6.05,-0.915052112,5.481048609
1,0,1,8,-122.39,-0.915052112,5.481048609
1,0,1,8,-881.44,-0.915052112,5.481048609
1,0,1,8,-39.57,-0.915052112,5.481048609
1,0,1,8,-269.75,-0.915052112,5.481048609
1,0,1,8,-121.49,-0.915052112,5.481048609
1,0,1,8,-942.5,-0.915052112,5.481048609
1,0,1,8,-118.37,-0.915052112,5.481048609
1,0,1,8,-176.67,-0.915052112,5.481048609
1,0,1,8,-53.23,-0.915052112,5.481048609
1,0,1,8,-112.23,-0.915052112,5.481048609
1,0,1,8,14.85,-0.915052112,5.481048609
1,0,1,8,-107.2,-0.915052112,5.481048609
1,0,1,8,-1055.8,-0.915052112,5.481048609
1,0,1,8,-100.96,-0.915052112,5.481048609
1,0,1,8,-195.19,-0.915052112,5.481048609
1,0,1,8,-93.06,-0.915052112,5.481048609
1,0,1,8,-49.1,-0.915052112,5.481048609
1,0,1,8,-83.07,-0.915052112,5.481048609
1,0,1,8,133.43,-0.915052112,5.481048609
1,0,1,8,19.7,-0.915052112,5.481048609
1,0,1,8,-64.88,-0.915052112,5.481048609
1,0,1,8,-79.48,-0.915052112,5.481048609
1,0,1,8,-311.24,-0.915052112,5.481048609
1,0,1,8,-72.1,-0.915052112,5.481048609
1,0,1,8,-743.26,-0.915052112,5.481048609
1,0,1,8,-68.04,-0.915052112,5.481048609
1,0,1,8,-64.57,-0.915052112,5.481048609
1,0,1,8,-60.67,-0.915052112,5.481048609
1,0,1,8,206.18,-0.915052112,5.481048609
1,0,1,8,-57.02,-0.915052112,5.481048609
1,0,1,8,28.17,-0.915052112,5.481048609
1,0,1,8,-55.25,-0.915052112,5.481048609
1,0,1,8,-133.32,-0.915052112,5.481048609
1,0,1,8,-0.73,-0.915052112,5.481048609
1,0,1,8,-54.42,-0.915052112,5.481048609
1,0,1,8,-162.27,-0.915052112,5.481048609
1,0,1,8,-53.16,-0.915052112,5.481048609
1,0,1,8,134.93,-0.915052112,5.481048609
1,0,1,8,-40.71,-0.915052112,5.481048609
1,0,1,8,102.06,-0.915052112,5.481048609
1,0,1,8,-130.11,-0.915052112,5.481048609
1,0,1,8,-175.01,-0.915052112,5.481048609
1,0,1,8,1.0,-0.915052112,5.481048609
1,0,1,8,0.01,-0.915052112,5.481048609
1,0,1,8,-130.11,-0.915052112,5.481048609
1,0,1,8,-208.61,-0.915052112,5.481048609
1,0,1,8,-0.09,-0.915052112,5.481048609
1,0,1,8,-130.18,-0.915052112,5.481048609
1,0,1,8,-0.18,-0.915052112,5.481048609
1,0,1,8,18979.12,-0.915052112,5.481048609
1,0,1,8,-15856.5,-0.915052112,5.481048609
1,0,1,8,-0.65,-0.915052112,5.481048609
1,0,1,8,-0.67,-0.915052112,5.481048609
1,0,1,8,-1624.44,-0.915052112,5.481048609
1,0,1,8,-0.08,-0.915052112,5.481048609
1,0,1,8,-0.03,-0.915052112,5.481048609
1,0,1,8,-0.01,-0.915052112,5.481048609
1,0,1,8,-0.03,-0.915052112,5.481048609
1,0,3,36,-161954.12,0.11433469,0.795091711
1,0,3,36,-178.71,0.11433469,0.795091711
1,0,3,36,-62.34,0.11433469,0.795091711
1,0,3,36,285.07,0.11433469,0.795091711
1,0,3,36,-3189.19,0.11433469,0.795091711
1,0,3,36,8.93,0.11433469,0.795091711
